Cow_id, Pixel_id, times of visiting back to pixel, Interval days,Vegetation class,Northing,Easting
14504,1850,1,0,3,,5133124.3,434528.6
14504,2876,1,0,4,,5133454.3,434918.6
14504,1855,1,0,1,,5133124.3,434603.6
14504,832,1,0,2,,5132734.3,434633.6
14504,1857,1,0,1,,5133124.3,434633.6
14504,2884,1,0,1,,5133454.3,435038.6
14504,839,1,0,2,,5132734.3,434738.6
14504,845,1,0,4,,5132734.3,434828.6
14504,1874,1,0,4,,5133124.3,434888.6
14504,854,1,0,4,,5132734.3,434963.6
14504,1884,1,0,1,,5133124.3,435038.6
14504,2911,1,0,3,,5133469.3,434678.6
14504,2912,2,1,3,,5133469.3,434693.6
14504,2915,1,0,3,,5133469.3,434738.6
14504,1891,1,0,3,,5133139.3,434513.6
14504,2916,1,0,3,,5133469.3,434753.6
14504,871,1,0,2,,5132749.3,434663.6
14504,2919,1,0,4,,5133469.3,434798.6
14504,1896,1,0,1,,5133139.3,434588.6
14504,1898,1,0,1,,5133139.3,434618.6
14504,878,1,0,2,,5132749.3,434768.6
14504,1905,1,0,2,,5133139.3,434723.6
14504,2929,1,0,4,,5133469.3,434948.6
14504,882,1,0,4,,5132749.3,434828.6
14504,2932,1,0,1,,5133469.3,434993.6
14504,884,1,0,4,,5132749.3,434858.6
14504,891,1,0,2,,5132749.3,434963.6
14504,892,1,0,2,,5132749.3,434978.6
14504,893,2,2,2,,5132749.3,434993.6
14504,901,1,0,2,,5132764.3,434558.6
14504,1928,2,3,3,,5133139.3,435068.6
14504,1931,1,0,4,,5133154.3,434468.6
14504,1932,1,0,3,,5133154.3,434483.6
14504,1933,1,0,3,,5133154.3,434498.6
14504,2958,1,0,3,,5133484.3,434603.6
14504,913,1,0,2,,5132764.3,434738.6
14504,2962,2,6,1,,5133484.3,434663.6
14504,2963,1,0,3,,5133484.3,434678.6
14504,915,1,0,2,,5132764.3,434768.6
14504,1945,1,0,2,,5133154.3,434678.6
14504,922,1,0,4,,5132764.3,434873.6
14504,2970,1,0,4,,5133484.3,434783.6
14504,925,2,5,4,,5132764.3,434918.6
14504,926,1,0,4,,5132764.3,434933.6
14504,928,1,0,2,,5132764.3,434963.6
14504,2978,1,0,1,,5133484.3,434903.6
14504,2983,1,0,3,,5133484.3,434978.6
14504,1960,1,0,2,,5133154.3,434903.6
14504,1969,2,7,1,,5133154.3,435038.6
14504,2997,2,8,3,,5133499.3,434393.6
14504,1975,1,0,3,,5133169.3,434483.6
14504,953,1,0,2,,5132779.3,434783.6
14504,955,1,0,2,,5132779.3,434813.6
14504,1983,1,0,1,,5133169.3,434603.6
14504,1985,1,0,1,,5133169.3,434633.6
14504,966,1,0,2,,5132779.3,434978.6
14504,3016,1,0,3,,5133499.3,434678.6
14504,3017,2,2,3,,5133499.3,434693.6
14504,969,1,0,2,,5132794.3,434468.6
14504,3028,1,0,3,,5133499.3,434858.6
14504,2004,1,0,4,,5133169.3,434918.6
14504,2006,1,0,4,,5133169.3,434948.6
14504,982,1,0,2,,5132794.3,434663.6
14504,2007,1,0,1,,5133169.3,434963.6
14504,988,1,0,2,,5132794.3,434753.6
14504,993,2,7,4,,5132794.3,434828.6
14504,3047,1,0,4,,5133499.3,435143.6
14504,3050,1,0,2,,5133514.3,434378.6
14504,2029,1,0,1,,5133184.3,434648.6
14504,1007,1,0,1,,5132809.3,434468.6
14504,2032,1,0,2,,5133184.3,434693.6
14504,1009,1,0,3,,5132809.3,434498.6
14504,1016,1,0,2,,5132809.3,434603.6
14504,3066,1,0,1,,5133514.3,434618.6
14504,2044,1,0,2,,5133184.3,434873.6
14504,2045,1,0,4,,5133184.3,434888.6
14504,2047,1,0,4,,5133184.3,434918.6
14504,3071,1,0,3,,5133514.3,434693.6
14504,1023,1,0,2,,5132809.3,434708.6
14527,1,8,13,4,,5132194.3,434273.6
14527,1025,2,11,2,,5132809.3,434738.6
14527,2,8,13,4,,5132209.3,434273.6
14527,3,2,1,4,,5132209.3,434288.6
14527,2051,1,0,1,,5133184.3,434978.6
14527,4,2,11,4,,5132224.3,434273.6
14527,1029,2,3,4,,5132809.3,434798.6
14527,5,1,0,4,,5132224.3,434288.6
14527,6,1,0,4,,5132224.3,434303.6
14527,8,3,13,4,,5132239.3,434288.6
14527,9,3,6,4,,5132239.3,434303.6
14527,13,1,0,4,,5132254.3,434303.6
14527,2062,2,8,4,,5133199.3,434498.6
14527,14,2,5,4,,5132254.3,434318.6
14527,15,2,12,4,,5132254.3,434333.6
14527,2066,1,0,1,,5133199.3,434558.6
14527,2068,1,0,1,,5133199.3,434588.6
14527,20,1,0,4,,5132269.3,434318.6
14527,2069,1,0,1,,5133199.3,434603.6
14527,1045,1,0,1,,5132824.3,434468.6
14527,22,1,0,4,,5132269.3,434348.6
14527,2070,1,0,1,,5133199.3,434618.6
14527,2071,1,0,1,,5133199.3,434633.6
14527,1050,1,0,3,,5132824.3,434543.6
14527,28,1,0,4,,5132284.3,434333.6
14527,29,1,0,4,,5132284.3,434348.6
14527,1053,1,0,2,,5132824.3,434588.6
14527,3102,1,0,4,,5133514.3,435158.6
14527,30,1,0,4,,5132284.3,434363.6
14527,31,2,3,4,,5132284.3,434378.6
14527,1056,1,0,4,,5132824.3,434633.6
14527,2084,1,0,2,,5133199.3,434828.6
14527,3109,2,1,2,,5133529.3,434453.6
14527,37,1,0,4,,5132299.3,434333.6
14527,38,1,0,4,,5132299.3,434348.6
14527,39,1,0,4,,5132299.3,434363.6
14527,41,2,4,4,,5132299.3,434393.6
14527,42,1,0,4,,5132299.3,434408.6
14527,1069,1,0,4,,5132824.3,434828.6
14527,3118,1,0,1,,5133529.3,434588.6
14527,3123,1,0,3,,5133529.3,434663.6
14527,52,1,0,4,,5132314.3,434393.6
14527,53,1,0,4,,5132314.3,434408.6
14527,2101,1,0,3,,5133199.3,435083.6
14527,3126,2,2,3,,5133529.3,434708.6
14527,1079,1,0,2,,5132824.3,434978.6
14527,2107,1,0,1,,5133214.3,434528.6
14527,2109,1,0,1,,5133214.3,434558.6
14527,61,1,0,4,,5132329.3,434333.6
14527,1086,1,0,3,,5132839.3,434513.6
14527,66,2,8,4,,5132329.3,434408.6
14527,2115,1,0,2,,5133214.3,434648.6
14527,3139,2,1,3,,5133529.3,434903.6
14527,1095,2,1,4,,5132839.3,434648.6
14527,1097,1,0,4,,5132839.3,434678.6
14527,2126,1,0,2,,5133214.3,434813.6
14527,1102,1,0,4,,5132839.3,434753.6
14527,80,3,13,4,,5132344.3,434408.6
14527,81,2,4,4,,5132344.3,434423.6
14527,1106,1,0,4,,5132839.3,434813.6
14527,1108,1,0,4,,5132839.3,434843.6
14527,2132,1,0,4,,5133214.3,434903.6
14527,1110,1,0,4,,5132839.3,434873.6
14527,3160,1,0,2,,5133544.3,434408.6
14527,3164,1,0,3,,5133544.3,434468.6
14527,3165,2,7,3,,5133544.3,434483.6
14527,2142,2,8,3,,5133214.3,435053.6
14527,2144,1,0,3,,5133214.3,435083.6
14527,3168,1,0,1,,5133544.3,434528.6
14527,97,1,0,4,,5132359.3,434423.6
14527,3169,2,1,1,,5133544.3,434543.6
14527,3170,1,0,1,,5133544.3,434558.6
14527,1123,1,0,3,,5132854.3,434498.6
14527,2148,1,0,1,,5133229.3,434483.6
14527,2149,1,0,1,,5133229.3,434498.6
14527,2150,1,0,1,,5133229.3,434513.6
14527,2151,1,0,1,,5133229.3,434528.6
14527,2152,1,0,1,,5133229.3,434543.6
14527,3176,1,0,1,,5133544.3,434648.6
14527,2153,2,1,1,,5133229.3,434558.6
14527,1131,1,0,4,,5132854.3,434618.6
14527,3183,1,0,2,,5133544.3,434753.6
14527,1140,1,0,4,,5132854.3,434753.6
14527,2167,1,0,2,,5133229.3,434768.6
14527,2168,1,0,2,,5133229.3,434783.6
14527,1145,1,0,4,,5132854.3,434828.6
14527,2169,2,3,2,,5133229.3,434798.6
14527,2171,1,0,3,,5133229.3,434828.6
14527,1149,2,10,2,,5132854.3,434888.6
14527,2175,2,10,4,,5133229.3,434888.6
14527,128,1,0,4,,5132389.3,434378.6
14527,131,1,0,4,,5132389.3,434423.6
14527,132,1,0,4,,5132389.3,434438.6
14527,133,1,0,4,,5132389.3,434453.6
14527,2182,1,0,1,,5133229.3,434993.6
14527,135,2,7,4,,5132389.3,434483.6
14527,1162,1,0,2,,5132869.3,434513.6
14527,139,1,0,4,,5132389.3,434543.6
14527,1166,1,0,3,,5132869.3,434573.6
14527,142,1,0,4,,5132389.3,434588.6
14527,2191,1,0,1,,5133244.3,434468.6
14527,3217,2,13,3,,5133559.3,434438.6
14527,1170,1,0,4,,5132869.3,434633.6
14527,147,1,0,4,,5132404.3,434378.6
14527,2196,1,0,1,,5133244.3,434543.6
14527,2197,1,0,1,,5133244.3,434558.6
14527,3222,1,0,1,,5133559.3,434513.6
14527,151,2,9,4,,5132404.3,434438.6
14527,1175,2,5,4,,5132869.3,434708.6
14527,2200,1,0,2,,5133244.3,434603.6
14527,154,1,0,4,,5132404.3,434483.6
14527,155,2,11,4,,5132404.3,434498.6
14527,2203,1,0,2,,5133244.3,434648.6
14527,1181,1,0,4,,5132869.3,434798.6
14527,157,1,0,4,,5132404.3,434528.6
14527,158,1,0,4,,5132404.3,434543.6
14527,1182,1,0,4,,5132869.3,434813.6
14527,3231,1,0,1,,5133559.3,434648.6
14527,3232,1,0,4,,5133559.3,434663.6
14527,3233,1,0,3,,5133559.3,434678.6
14527,2210,1,0,2,,5133244.3,434753.6
14527,1186,1,0,2,,5132869.3,434873.6
14527,163,1,0,4,,5132404.3,434618.6
14527,2213,2,7,3,,5133244.3,434798.6
14527,2215,1,0,3,,5133244.3,434828.6
14527,168,2,10,3,,5132419.3,434393.6
14527,169,1,0,3,,5132419.3,434408.6
14527,2218,1,0,4,,5133244.3,434873.6
14527,1195,2,12,3,,5132869.3,435008.6
14527,172,4,12,2,,5132419.3,434453.6
14527,3245,1,0,3,,5133559.3,434858.6
14527,3251,1,0,1,,5133559.3,434948.6
14527,180,1,0,4,,5132419.3,434573.6
14527,1204,1,0,3,,5132884.3,434558.6
14527,2228,1,0,3,,5133244.3,435023.6
14527,181,1,0,4,,5132419.3,434588.6
14527,2232,1,0,1,,5133244.3,435083.6
14527,1209,1,0,4,,5132884.3,434633.6
14527,2235,1,0,1,,5133259.3,434468.6
14527,189,1,0,3,,5132434.3,434393.6
14527,191,1,0,2,,5132434.3,434423.6
14527,1215,1,0,4,,5132884.3,434723.6
14527,2240,2,3,1,,5133259.3,434543.6
14527,3265,1,0,4,,5133559.3,435158.6
14527,1217,1,0,2,,5132884.3,434753.6
14527,194,1,0,4,,5132434.3,434468.6
14527,1219,1,0,2,,5132884.3,434783.6
14527,3268,1,0,3,,5133574.3,434363.6
14527,3269,1,0,3,,5133574.3,434378.6
14527,3275,2,9,3,,5133574.3,434468.6
14527,205,2,9,4,,5132434.3,434633.6
14527,2254,2,3,2,,5133259.3,434753.6
14527,3279,2,8,1,,5133574.3,434528.6
14527,208,1,0,4,,5132434.3,434678.6
14527,3282,1,0,1,,5133574.3,434573.6
14527,1234,1,0,3,,5132884.3,435008.6
14527,212,1,0,3,,5132449.3,434408.6
14527,2261,1,0,4,,5133259.3,434858.6
14527,2262,1,0,4,,5133259.3,434873.6
14527,3286,1,0,1,,5133574.3,434633.6
14527,2263,1,0,4,,5133259.3,434888.6
14527,3289,1,0,4,,5133574.3,434678.6
14527,217,1,0,2,,5132449.3,434483.6
14527,1241,1,0,2,,5132899.3,434528.6
14527,2274,1,0,1,,5133259.3,435053.6
14527,1250,2,4,4,,5132899.3,434663.6
14527,228,2,8,3,,5132449.3,434648.6
14527,229,2,2,3,,5132449.3,434663.6
14527,3302,1,0,3,,5133574.3,434873.6
14527,231,1,0,4,,5132449.3,434693.6
14527,2284,3,11,1,,5133274.3,434543.6
14527,238,1,0,2,,5132464.3,434438.6
14527,240,1,0,4,,5132464.3,434468.6
14527,1266,1,0,2,,5132899.3,434903.6
14527,1267,1,0,3,,5132899.3,434918.6
14527,246,1,0,2,,5132464.3,434558.6
14527,2296,1,0,2,,5133274.3,434723.6
14527,1272,1,0,3,,5132899.3,434993.6
14527,1273,1,0,3,,5132899.3,435008.6
14527,1274,2,10,4,,5132899.3,435023.6
14527,3324,1,0,3,,5133589.3,434348.6
14527,252,1,0,3,,5132464.3,434648.6
14527,2301,2,5,3,,5133274.3,434798.6
14527,2302,1,0,3,,5133274.3,434813.6
14527,1279,1,0,2,,5132914.3,434513.6
14527,255,1,0,4,,5132464.3,434693.6
14527,3328,1,0,3,,5133589.3,434408.6
14527,2305,1,0,4,,5133274.3,434858.6
14527,258,2,3,4,,5132464.3,434738.6
14527,262,1,0,2,,5132479.3,434438.6
14527,1287,1,0,4,,5132914.3,434633.6
14527,2313,1,0,4,,5133274.3,434978.6
14527,1290,1,0,4,,5132914.3,434678.6
14527,2314,1,0,3,,5133274.3,434993.6
14527,3340,1,0,1,,5133589.3,434588.6
14527,3342,1,0,1,,5133589.3,434618.6
14527,272,1,0,4,,5132479.3,434588.6
14527,273,1,0,3,,5132479.3,434603.6
14527,275,1,0,4,,5132479.3,434633.6
14527,1301,1,0,2,,5132914.3,434843.6
14527,3349,1,0,2,,5133589.3,434723.6
14527,1302,1,0,2,,5132914.3,434858.6
14527,278,1,0,4,,5132479.3,434678.6
14527,1304,1,0,2,,5132914.3,434888.6
14527,283,1,0,4,,5132479.3,434753.6
14527,2332,2,3,1,,5133289.3,434588.6
14527,1310,1,0,3,,5132914.3,434978.6
14527,287,1,0,2,,5132494.3,434423.6
14527,3363,1,0,1,,5133589.3,434933.6
14527,292,1,0,2,,5132494.3,434498.6
14527,295,2,9,2,,5132494.3,434543.6
14527,2343,1,0,3,,5133289.3,434753.6
14527,2344,1,0,3,,5133289.3,434768.6
14527,1322,1,0,4,,5132929.3,434573.6
14527,2346,1,0,3,,5133289.3,434798.6
14527,299,1,0,4,,5132494.3,434603.6
14527,304,1,0,4,,5132494.3,434678.6
14527,305,1,0,4,,5132494.3,434693.6
14527,306,1,0,4,,5132494.3,434708.6
14527,2355,1,0,4,,5133289.3,434933.6
14527,1331,1,0,4,,5132929.3,434708.6
14527,3381,2,5,3,,5133604.3,434348.6
14527,312,1,0,4,,5132494.3,434798.6
14527,3385,1,0,3,,5133604.3,434408.6
14527,1339,1,0,2,,5132929.3,434828.6
14527,1340,1,0,2,,5132929.3,434843.6
14527,2364,2,1,3,,5133289.3,435068.6
14527,318,1,0,2,,5132509.3,434483.6
14527,320,1,0,2,,5132509.3,434513.6
14527,3392,1,0,1,,5133604.3,434513.6
14527,321,1,0,2,,5132509.3,434528.6
14527,1348,2,1,3,,5132929.3,434963.6
14527,3397,1,0,1,,5133604.3,434588.6
14527,2373,1,0,1,,5133304.3,434528.6
14527,2374,1,0,1,,5133304.3,434543.6
14527,3399,1,0,1,,5133604.3,434618.6
14527,330,2,1,4,,5132509.3,434663.6
14527,1355,1,0,4,,5132944.3,434468.6
14527,333,1,0,4,,5132509.3,434708.6
14527,3405,1,0,1,,5133604.3,434708.6
14527,2382,1,0,2,,5133304.3,434663.6
14527,1360,2,7,4,,5132944.3,434543.6
14527,2385,1,0,3,,5133304.3,434708.6
14527,3409,1,0,2,,5133604.3,434768.6
14527,3411,1,0,3,,5133604.3,434798.6
14527,2387,1,0,4,,5133304.3,434738.6
14527,3413,1,0,3,,5133604.3,434828.6
14527,2389,1,0,3,,5133304.3,434768.6
14527,2391,1,0,4,,5133304.3,434798.6
14527,2394,1,0,4,,5133304.3,434843.6
14527,3421,1,0,1,,5133619.3,434408.6
14527,1375,1,0,2,,5132944.3,434768.6
14527,352,1,0,4,,5132524.3,434588.6
14527,3424,1,0,3,,5133619.3,434453.6
14527,1378,1,0,2,,5132944.3,434813.6
14527,355,1,0,4,,5132524.3,434633.6
14527,1383,1,0,4,,5132944.3,434888.6
14527,1384,1,0,3,,5132944.3,434903.6
14527,2408,1,0,3,,5133304.3,435053.6
14527,3433,1,0,1,,5133619.3,434588.6
14527,361,1,0,4,,5132524.3,434723.6
14527,362,1,0,2,,5132524.3,434738.6
14527,2412,1,0,3,,5133304.3,435113.6
14527,366,1,0,4,,5132524.3,434798.6
14527,3439,1,0,4,,5133619.3,434678.6
14527,3440,1,0,1,,5133619.3,434693.6
14527,2418,3,10,1,,5133319.3,434528.6
14527,3442,1,0,1,,5133619.3,434723.6
14527,2419,1,0,1,,5133319.3,434543.6
14527,372,1,0,2,,5132539.3,434453.6
14527,1396,1,0,4,,5132959.3,434483.6
14527,3446,1,0,3,,5133619.3,434783.6
14527,3447,2,4,3,,5133619.3,434798.6
14527,376,1,0,3,,5132539.3,434513.6
14527,2425,1,0,2,,5133319.3,434633.6
14527,2428,1,0,4,,5133319.3,434678.6
14527,382,2,5,4,,5132539.3,434603.6
14527,386,1,0,4,,5132539.3,434663.6
14527,2434,1,0,4,,5133319.3,434768.6
14527,3460,1,0,1,,5133634.3,434468.6
14527,2438,2,9,4,,5133319.3,434828.6
14527,3463,2,8,1,,5133634.3,434513.6
14527,1417,1,0,2,,5132959.3,434798.6
14527,1419,1,0,2,,5132959.3,434828.6
14527,3468,1,0,1,,5133634.3,434588.6
14527,2445,1,0,4,,5133319.3,434933.6
14527,3469,2,1,1,,5133634.3,434603.6
14527,3473,1,0,1,,5133634.3,434663.6
14527,2451,1,0,3,,5133319.3,435023.6
14527,403,1,0,2,,5132554.3,434468.6
14527,1427,1,0,2,,5132959.3,434948.6
14527,404,2,8,3,,5132554.3,434483.6
14527,405,1,0,3,,5132554.3,434498.6
14527,3477,1,0,1,,5133634.3,434723.6
14527,1431,1,0,4,,5132959.3,435008.6
14527,3480,1,0,3,,5133634.3,434768.6
14527,2462,1,0,1,,5133334.3,434513.6
14527,2463,1,0,1,,5133334.3,434528.6
14527,3487,2,7,1,,5133649.3,434363.6
14527,415,1,0,4,,5132554.3,434648.6
14527,3489,1,0,1,,5133649.3,434393.6
14527,3492,1,0,1,,5133649.3,434438.6
14527,423,1,0,4,,5132554.3,434768.6
14527,3496,2,1,1,,5133649.3,434498.6
14527,2472,1,0,2,,5133334.3,434663.6
14527,1450,1,0,2,,5132974.3,434693.6
14527,3498,1,0,1,,5133649.3,434528.6
14527,426,1,0,2,,5132554.3,434813.6
14527,3500,1,0,1,,5133649.3,434558.6
14527,2477,1,0,4,,5133334.3,434738.6
14527,430,1,0,2,,5132554.3,434873.6
14527,431,2,13,2,,5132554.3,434888.6
14527,1457,1,0,2,,5132974.3,434798.6
14527,2481,1,0,4,,5133334.3,434798.6
14527,3506,1,0,3,,5133649.3,434648.6
14527,1458,1,0,2,,5132974.3,434813.6
14527,434,1,0,4,,5132569.3,434468.6
14527,3507,1,0,1,,5133649.3,434663.6
14527,2483,1,0,4,,5133334.3,434828.6
14527,3508,1,0,1,,5133649.3,434678.6
14527,3510,1,0,1,,5133649.3,434708.6
14527,1462,1,0,2,,5132974.3,434873.6
14527,2487,1,0,4,,5133334.3,434888.6
14527,2488,1,0,4,,5133334.3,434903.6
14527,442,1,0,4,,5132569.3,434588.6
14527,2492,1,0,3,,5133334.3,434963.6
14527,1470,1,0,4,,5132974.3,434993.6
14527,1473,1,0,4,,5132974.3,435038.6
14527,450,1,0,4,,5132569.3,434708.6
14527,2498,1,0,3,,5133334.3,435053.6
14527,2501,1,0,3,,5133334.3,435098.6
14527,3526,1,0,1,,5133664.3,434453.6
14527,455,1,0,4,,5132569.3,434783.6
14527,3531,1,0,1,,5133664.3,434528.6
14527,3533,1,0,1,,5133664.3,434558.6
14527,2509,2,1,1,,5133349.3,434528.6
14527,3534,1,0,1,,5133664.3,434573.6
14527,3537,2,9,3,,5133664.3,434618.6
14527,468,1,0,4,,5132584.3,434483.6
14527,3545,1,0,1,,5133664.3,434738.6
14527,1497,1,0,2,,5132989.3,434798.6
14527,475,2,8,4,,5132584.3,434588.6
14527,2523,1,0,4,,5133349.3,434738.6
14527,1500,1,0,2,,5132989.3,434843.6
14527,1501,1,0,3,,5132989.3,434858.6
14527,2525,2,15,4,,5133349.3,434768.6
14527,3549,1,0,3,,5133679.3,434318.6
14527,2526,1,0,4,,5133349.3,434783.6
14527,3551,1,0,1,,5133679.3,434348.6
14527,480,1,0,2,,5132584.3,434663.6
14527,481,1,0,4,,5132584.3,434678.6
14527,3553,1,0,1,,5133679.3,434378.6
14527,3554,1,0,1,,5133679.3,434393.6
14527,1507,1,0,2,,5132989.3,434948.6
14527,3560,1,0,1,,5133679.3,434483.6
14527,1512,1,0,4,,5132989.3,435023.6
14527,3561,1,0,1,,5133679.3,434498.6
14527,491,2,2,2,,5132584.3,434828.6
14527,1518,1,0,4,,5133004.3,434513.6
14527,3567,1,0,1,,5133679.3,434588.6
14527,498,1,0,4,,5132584.3,434933.6
14527,504,1,0,4,,5132599.3,434513.6
14527,2553,1,0,1,,5133364.3,434483.6
14527,506,1,0,4,,5132599.3,434543.6
14527,507,2,7,4,,5132599.3,434558.6
14527,1531,1,0,2,,5133004.3,434708.6
14527,3579,1,0,3,,5133694.3,434303.6
14527,2557,1,0,3,,5133364.3,434543.6
14527,3581,2,1,3,,5133694.3,434333.6
14527,1535,2,14,2,,5133004.3,434768.6
14527,3585,1,0,1,,5133694.3,434393.6
14527,2562,1,0,2,,5133364.3,434618.6
14527,1539,1,0,3,,5133004.3,434828.6
14527,515,1,0,2,,5132599.3,434678.6
14527,516,1,0,4,,5132599.3,434693.6
14527,2568,1,0,4,,5133364.3,434708.6
14527,1545,1,0,3,,5133004.3,434918.6
14527,524,1,0,2,,5132599.3,434813.6
14527,2574,1,0,4,,5133364.3,434798.6
14527,1553,1,0,4,,5133004.3,435038.6
14527,1556,2,9,4,,5133019.3,434468.6
14527,533,1,0,2,,5132599.3,434948.6
14527,536,2,7,4,,5132614.3,434468.6
14527,539,1,0,4,,5132614.3,434513.6
14527,541,1,0,4,,5132614.3,434543.6
14527,2592,2,3,3,,5133364.3,435068.6
14527,2593,1,0,3,,5133364.3,435083.6
14527,550,1,0,2,,5132614.3,434678.6
14527,2598,1,0,1,,5133379.3,434453.6
14527,1575,1,0,2,,5133019.3,434753.6
14527,551,1,0,2,,5132614.3,434693.6
14527,1576,1,0,3,,5133019.3,434768.6
14527,3626,1,0,1,,5133709.3,434573.6
14527,2609,1,0,3,,5133379.3,434618.6
14527,1585,1,0,2,,5133019.3,434903.6
14527,1588,1,0,4,,5133019.3,434948.6
14527,2615,3,14,4,,5133379.3,434708.6
14527,1591,1,0,4,,5133019.3,434993.6
14527,2616,1,0,4,,5133379.3,434723.6
14527,2617,1,0,4,,5133379.3,434738.6
14527,1594,1,0,4,,5133019.3,435038.6
14527,572,1,0,4,,5132629.3,434483.6
14527,2620,1,0,2,,5133379.3,434783.6
14527,1599,1,0,2,,5133034.3,434498.6
14527,2623,1,0,4,,5133379.3,434828.6
14527,3651,1,0,3,,5133724.3,434513.6
14527,1603,1,0,2,,5133034.3,434558.6
14527,2633,1,0,3,,5133379.3,434978.6
14527,3658,1,0,1,,5133724.3,434618.6
14527,587,1,0,2,,5132629.3,434708.6
14527,1612,1,0,2,,5133034.3,434693.6
14527,1615,1,0,2,,5133034.3,434738.6
14527,3664,1,0,1,,5133739.3,434303.6
14527,593,2,3,4,,5132629.3,434798.6
14527,3665,1,0,1,,5133739.3,434318.6
14527,1618,1,0,3,,5133034.3,434783.6
14527,1619,2,3,3,,5133034.3,434798.6
14527,2645,1,0,1,,5133394.3,434438.6
14527,2646,2,5,3,,5133394.3,434453.6
14527,2647,2,8,3,,5133394.3,434468.6
14527,1626,1,0,2,,5133034.3,434903.6
14527,603,2,8,4,,5132629.3,434948.6
14527,3676,1,0,3,,5133739.3,434483.6
14527,606,2,8,4,,5132644.3,434468.6
14527,3678,1,0,3,,5133739.3,434513.6
14527,608,1,0,4,,5132644.3,434498.6
14527,610,1,0,4,,5132644.3,434528.6
14527,2659,1,0,4,,5133394.3,434648.6
14527,3684,1,0,3,,5133739.3,434603.6
14527,2661,1,0,4,,5133394.3,434678.6
14527,2662,3,8,4,,5133394.3,434693.6
14527,2663,1,0,4,,5133394.3,434708.6
14527,1640,1,0,2,,5133049.3,434498.6
14527,2664,1,0,4,,5133394.3,434723.6
14527,617,1,0,2,,5132644.3,434633.6
14527,3692,1,0,1,,5133754.3,434378.6
14527,621,2,2,2,,5132644.3,434693.6
14527,622,1,0,2,,5132644.3,434708.6
14527,3698,2,8,3,,5133754.3,434468.6
14527,626,1,0,4,,5132644.3,434768.6
14527,2675,1,0,1,,5133394.3,434888.6
14527,631,1,0,4,,5132644.3,434843.6
14527,1655,1,0,2,,5133049.3,434723.6
14527,3704,1,0,3,,5133754.3,434558.6
14527,1658,1,0,3,,5133049.3,434768.6
14527,1659,1,0,3,,5133049.3,434783.6
14527,2683,1,0,1,,5133394.3,435008.6
14527,3708,1,0,1,,5133769.3,434363.6
14527,2685,1,0,3,,5133394.3,435038.6
14527,3711,1,0,1,,5133769.3,434408.6
14527,2687,1,0,3,,5133394.3,435068.6
14527,2691,1,0,4,,5133394.3,435128.6
14527,2693,1,0,1,,5133409.3,434438.6
14527,3718,1,0,5,,5133769.3,434513.6
14527,1671,1,0,4,,5133049.3,434963.6
14527,3721,1,0,3,,5133784.3,434363.6
14527,1673,1,0,4,,5133049.3,434993.6
14527,651,1,0,2,,5132659.3,434618.6
14527,1677,1,0,4,,5133049.3,435053.6
14527,3725,1,0,3,,5133784.3,434423.6
14527,658,2,5,2,,5132659.3,434723.6
14527,2706,1,0,4,,5133409.3,434633.6
14527,2708,3,14,4,,5133409.3,434663.6
14527,662,1,0,4,,5132659.3,434783.6
14527,2714,1,0,3,,5133409.3,434753.6
14527,673,1,0,4,,5132659.3,434948.6
14527,679,1,0,4,,5132674.3,434498.6
14527,2731,1,0,1,,5133409.3,435008.6
14527,2732,1,0,1,,5133409.3,435023.6
14527,1712,1,0,4,,5133064.3,434963.6
14527,1716,1,0,4,,5133064.3,435023.6
14527,694,1,0,2,,5132674.3,434723.6
14527,696,1,0,4,,5132674.3,434753.6
14527,1720,1,0,2,,5133079.3,434468.6
14527,697,1,0,4,,5132674.3,434768.6
14527,1722,1,0,2,,5133079.3,434498.6
14527,1723,2,6,3,,5133079.3,434513.6
14527,2748,1,0,3,,5133424.3,434513.6
14527,704,1,0,4,,5132674.3,434873.6
14527,2754,1,0,4,,5133424.3,434603.6
14527,2755,1,0,4,,5133424.3,434618.6
14527,1732,1,0,1,,5133079.3,434648.6
14527,2756,2,8,4,,5133424.3,434633.6
14527,2758,2,6,4,,5133424.3,434663.6
14527,710,1,0,4,,5132674.3,434963.6
14527,1736,1,0,2,,5133079.3,434708.6
14527,713,1,0,4,,5132689.3,434468.6
14527,1745,1,0,2,,5133079.3,434843.6
14527,1746,1,0,2,,5133079.3,434858.6
14527,1748,1,0,2,,5133079.3,434888.6
14527,1749,1,0,2,,5133079.3,434903.6
14527,2774,1,0,3,,5133424.3,434903.6
14527,732,1,0,2,,5132689.3,434753.6
14527,2781,1,0,1,,5133424.3,435008.6
14527,733,1,0,2,,5132689.3,434768.6
14527,734,1,0,4,,5132689.3,434783.6
14527,1758,1,0,3,,5133079.3,435038.6
14527,738,1,0,4,,5132689.3,434843.6
14527,742,2,3,4,,5132689.3,434903.6
14527,2792,1,0,1,,5133439.3,434423.6
14527,2794,1,0,3,,5133439.3,434453.6
14527,747,1,0,4,,5132689.3,434978.6
14527,749,2,8,4,,5132704.3,434468.6
14527,2800,2,7,4,,5133439.3,434543.6
14527,753,1,0,2,,5132704.3,434528.6
14527,2802,1,0,4,,5133439.3,434573.6
14527,1779,1,0,2,,5133094.3,434723.6
14527,2805,1,0,4,,5133439.3,434618.6
14527,1782,1,0,2,,5133094.3,434768.6
