Cow_id, Years, Pixel_id, times of visiting back to pixel, period value,Vegetation class,Northing,Easting
14527,2015,2115,1,\N,2,5133214.3,434648.6
14527,2015,3139,2,1.0,3,5133529.3,434903.6
14527,2015,1095,2,1.0,4,5132839.3,434648.6
14527,2015,1097,1,\N,4,5132839.3,434678.6
14527,2015,2126,1,\N,2,5133214.3,434813.6
14527,2015,1102,1,\N,4,5132839.3,434753.6
14527,2015,80,3,6.5,4,5132344.3,434408.6
14527,2015,81,2,4.0,4,5132344.3,434423.6
14527,2015,1106,1,\N,4,5132839.3,434813.6
14527,2015,1108,1,\N,4,5132839.3,434843.6
14527,2015,2132,1,\N,4,5133214.3,434903.6
14527,2015,1110,1,\N,4,5132839.3,434873.6
14527,2015,3160,1,\N,2,5133544.3,434408.6
14527,2015,3164,1,\N,3,5133544.3,434468.6
14527,2015,3165,2,7.0,3,5133544.3,434483.6
14527,2015,2142,2,8.0,3,5133214.3,435053.6
14527,2015,2144,1,\N,3,5133214.3,435083.6
14527,2015,3168,1,\N,1,5133544.3,434528.6
14527,2015,97,1,\N,4,5132359.3,434423.6
14527,2015,3169,2,1.0,1,5133544.3,434543.6
14527,2015,3170,1,\N,1,5133544.3,434558.6
14527,2015,1123,1,\N,3,5132854.3,434498.6
14527,2015,2148,1,\N,1,5133229.3,434483.6
14527,2015,2149,1,\N,1,5133229.3,434498.6
14527,2015,2150,1,\N,1,5133229.3,434513.6
14527,2015,2151,1,\N,1,5133229.3,434528.6
14527,2015,2152,1,\N,1,5133229.3,434543.6
14527,2015,3176,1,\N,1,5133544.3,434648.6
14527,2015,2153,2,1.0,1,5133229.3,434558.6
14527,2015,1131,1,\N,4,5132854.3,434618.6
14527,2015,3183,1,\N,2,5133544.3,434753.6
14527,2015,1140,1,\N,4,5132854.3,434753.6
14527,2015,2167,1,\N,2,5133229.3,434768.6
14527,2015,2168,1,\N,2,5133229.3,434783.6
14527,2015,1145,1,\N,4,5132854.3,434828.6
14527,2015,2169,2,3.0,2,5133229.3,434798.6
14527,2015,2171,1,\N,3,5133229.3,434828.6
14527,2015,1149,2,10.0,2,5132854.3,434888.6
14527,2015,2175,2,10.0,4,5133229.3,434888.6
14527,2015,128,1,\N,4,5132389.3,434378.6
14527,2015,131,1,\N,4,5132389.3,434423.6
14527,2015,132,1,\N,4,5132389.3,434438.6
14527,2015,133,1,\N,4,5132389.3,434453.6
14527,2015,2182,1,\N,1,5133229.3,434993.6
14527,2015,135,2,7.0,4,5132389.3,434483.6
14527,2015,1162,1,\N,2,5132869.3,434513.6
14527,2015,139,1,\N,4,5132389.3,434543.6
14527,2015,1166,1,\N,3,5132869.3,434573.6
14527,2015,142,1,\N,4,5132389.3,434588.6
14527,2015,2191,1,\N,1,5133244.3,434468.6
14527,2015,3217,2,13.0,3,5133559.3,434438.6
14527,2015,1170,1,\N,4,5132869.3,434633.6
14527,2015,147,1,\N,4,5132404.3,434378.6
14527,2015,2196,1,\N,1,5133244.3,434543.6
14527,2015,2197,1,\N,1,5133244.3,434558.6
14527,2015,3222,1,\N,1,5133559.3,434513.6
14527,2015,151,2,9.0,4,5132404.3,434438.6
14527,2015,1175,2,5.0,4,5132869.3,434708.6
14527,2015,2200,1,\N,2,5133244.3,434603.6
14527,2015,154,1,\N,4,5132404.3,434483.6
14527,2015,155,2,11.0,4,5132404.3,434498.6
14527,2015,2203,1,\N,2,5133244.3,434648.6
14527,2015,1181,1,\N,4,5132869.3,434798.6
14527,2015,157,1,\N,4,5132404.3,434528.6
14527,2015,158,1,\N,4,5132404.3,434543.6
14527,2015,1182,1,\N,4,5132869.3,434813.6
14527,2015,3231,1,\N,1,5133559.3,434648.6
14527,2015,3232,1,\N,4,5133559.3,434663.6
14527,2015,3233,1,\N,3,5133559.3,434678.6
14527,2015,2210,1,\N,2,5133244.3,434753.6
14527,2015,1186,1,\N,2,5132869.3,434873.6
14527,2015,163,1,\N,4,5132404.3,434618.6
14527,2015,2213,2,7.0,3,5133244.3,434798.6
14527,2015,2215,1,\N,3,5133244.3,434828.6
14527,2015,168,2,10.0,3,5132419.3,434393.6
14527,2015,169,1,\N,3,5132419.3,434408.6
14527,2015,2218,1,\N,4,5133244.3,434873.6
14527,2015,1195,2,12.0,3,5132869.3,435008.6
14527,2015,172,4,4.0,2,5132419.3,434453.6
14527,2015,3245,1,\N,3,5133559.3,434858.6
14527,2015,3251,1,\N,1,5133559.3,434948.6
14527,2015,180,1,\N,4,5132419.3,434573.6
14527,2015,1204,1,\N,3,5132884.3,434558.6
14527,2015,2228,1,\N,3,5133244.3,435023.6
14527,2015,181,1,\N,4,5132419.3,434588.6
14527,2015,2232,1,\N,1,5133244.3,435083.6
14527,2015,1209,1,\N,4,5132884.3,434633.6
14527,2015,2235,1,\N,1,5133259.3,434468.6
14527,2015,189,1,\N,3,5132434.3,434393.6
14527,2015,191,1,\N,2,5132434.3,434423.6
14527,2015,1215,1,\N,4,5132884.3,434723.6
14527,2015,2240,2,3.0,1,5133259.3,434543.6
14527,2015,3265,1,\N,4,5133559.3,435158.6
14527,2015,1217,1,\N,2,5132884.3,434753.6
14527,2015,194,1,\N,4,5132434.3,434468.6
14527,2015,1219,1,\N,2,5132884.3,434783.6
14527,2015,3268,1,\N,3,5133574.3,434363.6
14527,2015,3269,1,\N,3,5133574.3,434378.6
14527,2015,3275,2,9.0,3,5133574.3,434468.6
14527,2015,205,2,9.0,4,5132434.3,434633.6
14527,2015,2254,2,3.0,2,5133259.3,434753.6
14527,2015,3279,2,8.0,1,5133574.3,434528.6
14527,2015,208,1,\N,4,5132434.3,434678.6
14527,2015,3282,1,\N,1,5133574.3,434573.6
14527,2015,1234,1,\N,3,5132884.3,435008.6
14527,2015,212,1,\N,3,5132449.3,434408.6
14527,2015,2261,1,\N,4,5133259.3,434858.6
14527,2015,2262,1,\N,4,5133259.3,434873.6
14527,2015,3286,1,\N,1,5133574.3,434633.6
14527,2015,2263,1,\N,4,5133259.3,434888.6
14527,2015,3289,1,\N,4,5133574.3,434678.6
14527,2015,217,1,\N,2,5132449.3,434483.6
14527,2015,1241,1,\N,2,5132899.3,434528.6
14527,2015,2274,1,\N,1,5133259.3,435053.6
14527,2015,1250,2,4.0,4,5132899.3,434663.6
14527,2015,228,2,8.0,3,5132449.3,434648.6
14527,2015,229,2,2.0,3,5132449.3,434663.6
14527,2015,3302,1,\N,3,5133574.3,434873.6
14527,2015,231,1,\N,4,5132449.3,434693.6
14527,2015,2284,3,5.5,1,5133274.3,434543.6
14527,2015,238,1,\N,2,5132464.3,434438.6
14527,2015,240,1,\N,4,5132464.3,434468.6
14527,2015,1266,1,\N,2,5132899.3,434903.6
14527,2015,1267,1,\N,3,5132899.3,434918.6
14527,2015,246,1,\N,2,5132464.3,434558.6
14527,2015,2296,1,\N,2,5133274.3,434723.6
14527,2015,1272,1,\N,3,5132899.3,434993.6
14527,2015,1273,1,\N,3,5132899.3,435008.6
14527,2015,1274,2,10.0,4,5132899.3,435023.6
14527,2015,3324,1,\N,3,5133589.3,434348.6
14527,2015,252,1,\N,3,5132464.3,434648.6
14527,2015,2301,2,5.0,3,5133274.3,434798.6
14527,2015,2302,1,\N,3,5133274.3,434813.6
14527,2015,1279,1,\N,2,5132914.3,434513.6
14527,2015,255,1,\N,4,5132464.3,434693.6
14527,2015,3328,1,\N,3,5133589.3,434408.6
14527,2015,2305,1,\N,4,5133274.3,434858.6
14527,2015,258,2,3.0,4,5132464.3,434738.6
14527,2015,262,1,\N,2,5132479.3,434438.6
14527,2015,1287,1,\N,4,5132914.3,434633.6
14527,2015,2313,1,\N,4,5133274.3,434978.6
14527,2015,1290,1,\N,4,5132914.3,434678.6
14527,2015,2314,1,\N,3,5133274.3,434993.6
14527,2015,3340,1,\N,1,5133589.3,434588.6
14527,2015,3342,1,\N,1,5133589.3,434618.6
14527,2015,272,1,\N,4,5132479.3,434588.6
14527,2015,273,1,\N,3,5132479.3,434603.6
14527,2015,275,1,\N,4,5132479.3,434633.6
14527,2015,1301,1,\N,2,5132914.3,434843.6
14527,2015,3349,1,\N,2,5133589.3,434723.6
14527,2015,1302,1,\N,2,5132914.3,434858.6
14527,2015,278,1,\N,4,5132479.3,434678.6
14527,2015,1304,1,\N,2,5132914.3,434888.6
14527,2015,283,1,\N,4,5132479.3,434753.6
14527,2015,2332,2,3.0,1,5133289.3,434588.6
14527,2015,1310,1,\N,3,5132914.3,434978.6
14527,2015,287,1,\N,2,5132494.3,434423.6
14527,2015,3363,1,\N,1,5133589.3,434933.6
14527,2015,292,1,\N,2,5132494.3,434498.6
14527,2015,295,2,9.0,2,5132494.3,434543.6
14527,2015,2343,1,\N,3,5133289.3,434753.6
14527,2015,2344,1,\N,3,5133289.3,434768.6
14527,2015,1322,1,\N,4,5132929.3,434573.6
14527,2015,2346,1,\N,3,5133289.3,434798.6
14527,2015,299,1,\N,4,5132494.3,434603.6
14527,2015,304,1,\N,4,5132494.3,434678.6
14527,2015,305,1,\N,4,5132494.3,434693.6
14527,2015,306,1,\N,4,5132494.3,434708.6
14527,2015,2355,1,\N,4,5133289.3,434933.6
14527,2015,1331,1,\N,4,5132929.3,434708.6
14527,2015,3381,2,5.0,3,5133604.3,434348.6
14527,2015,312,1,\N,4,5132494.3,434798.6
14527,2015,3385,1,\N,3,5133604.3,434408.6
14527,2015,1339,1,\N,2,5132929.3,434828.6
14527,2015,1340,1,\N,2,5132929.3,434843.6
14527,2015,2364,2,1.0,3,5133289.3,435068.6
14527,2015,318,1,\N,2,5132509.3,434483.6
14527,2015,320,1,\N,2,5132509.3,434513.6
14527,2015,3392,1,\N,1,5133604.3,434513.6
14527,2015,321,1,\N,2,5132509.3,434528.6
14527,2015,1348,2,1.0,3,5132929.3,434963.6
14527,2015,3397,1,\N,1,5133604.3,434588.6
14527,2015,2373,1,\N,1,5133304.3,434528.6
14527,2015,2374,1,\N,1,5133304.3,434543.6
14527,2015,3399,1,\N,1,5133604.3,434618.6
14527,2015,330,2,1.0,4,5132509.3,434663.6
14527,2015,1355,1,\N,4,5132944.3,434468.6
14527,2015,333,1,\N,4,5132509.3,434708.6
14527,2015,3405,1,\N,1,5133604.3,434708.6
14527,2015,2382,1,\N,2,5133304.3,434663.6
14527,2015,1360,2,7.0,4,5132944.3,434543.6
14527,2015,2385,1,\N,3,5133304.3,434708.6
14527,2015,3409,1,\N,2,5133604.3,434768.6
14527,2015,3411,1,\N,3,5133604.3,434798.6
14527,2015,2387,1,\N,4,5133304.3,434738.6
14527,2015,3413,1,\N,3,5133604.3,434828.6
14527,2015,2389,1,\N,3,5133304.3,434768.6
14527,2015,2391,1,\N,4,5133304.3,434798.6
14527,2015,2394,1,\N,4,5133304.3,434843.6
14527,2015,3421,1,\N,1,5133619.3,434408.6
14527,2015,1375,1,\N,2,5132944.3,434768.6
14527,2015,352,1,\N,4,5132524.3,434588.6
14527,2015,3424,1,\N,3,5133619.3,434453.6
14527,2015,1378,1,\N,2,5132944.3,434813.6
14527,2015,355,1,\N,4,5132524.3,434633.6
14527,2015,1383,1,\N,4,5132944.3,434888.6
14527,2015,1384,1,\N,3,5132944.3,434903.6
14527,2015,2408,1,\N,3,5133304.3,435053.6
14527,2015,3433,1,\N,1,5133619.3,434588.6
14527,2015,361,1,\N,4,5132524.3,434723.6
14527,2015,362,1,\N,2,5132524.3,434738.6
14527,2015,2412,1,\N,3,5133304.3,435113.6
14527,2015,366,1,\N,4,5132524.3,434798.6
14527,2015,3439,1,\N,4,5133619.3,434678.6
14527,2015,3440,1,\N,1,5133619.3,434693.6
14527,2015,2418,3,5.0,1,5133319.3,434528.6
14527,2015,3442,1,\N,1,5133619.3,434723.6
14527,2015,2419,1,\N,1,5133319.3,434543.6
14527,2015,372,1,\N,2,5132539.3,434453.6
14527,2015,1396,1,\N,4,5132959.3,434483.6
14527,2015,3446,1,\N,3,5133619.3,434783.6
14527,2015,3447,2,4.0,3,5133619.3,434798.6
14527,2015,376,1,\N,3,5132539.3,434513.6
14527,2015,2425,1,\N,2,5133319.3,434633.6
14527,2015,2428,1,\N,4,5133319.3,434678.6
14527,2015,382,2,5.0,4,5132539.3,434603.6
14527,2015,386,1,\N,4,5132539.3,434663.6
14527,2015,2434,1,\N,4,5133319.3,434768.6
14527,2015,3460,1,\N,1,5133634.3,434468.6
14527,2015,2438,2,9.0,4,5133319.3,434828.6
14527,2015,3463,2,8.0,1,5133634.3,434513.6
14527,2015,1417,1,\N,2,5132959.3,434798.6
14527,2015,1419,1,\N,2,5132959.3,434828.6
14527,2015,3468,1,\N,1,5133634.3,434588.6
14527,2015,2445,1,\N,4,5133319.3,434933.6
14527,2015,3469,2,1.0,1,5133634.3,434603.6
14527,2015,3473,1,\N,1,5133634.3,434663.6
14527,2015,2451,1,\N,3,5133319.3,435023.6
14527,2015,403,1,\N,2,5132554.3,434468.6
14527,2015,1427,1,\N,2,5132959.3,434948.6
14527,2015,404,2,8.0,3,5132554.3,434483.6
14527,2015,405,1,\N,3,5132554.3,434498.6
14527,2015,3477,1,\N,1,5133634.3,434723.6
14527,2015,1431,1,\N,4,5132959.3,435008.6
14527,2015,3480,1,\N,3,5133634.3,434768.6
14527,2015,2462,1,\N,1,5133334.3,434513.6
14527,2015,2463,1,\N,1,5133334.3,434528.6
14527,2015,3487,2,7.0,1,5133649.3,434363.6
14527,2015,415,1,\N,4,5132554.3,434648.6
14527,2015,3489,1,\N,1,5133649.3,434393.6
14527,2015,3492,1,\N,1,5133649.3,434438.6
14527,2015,423,1,\N,4,5132554.3,434768.6
14527,2015,3496,2,1.0,1,5133649.3,434498.6
14527,2015,2472,1,\N,2,5133334.3,434663.6
14527,2015,1450,1,\N,2,5132974.3,434693.6
14527,2015,3498,1,\N,1,5133649.3,434528.6
14527,2015,426,1,\N,2,5132554.3,434813.6
14527,2015,3500,1,\N,1,5133649.3,434558.6
14527,2015,2477,1,\N,4,5133334.3,434738.6
14527,2015,430,1,\N,2,5132554.3,434873.6
14527,2015,431,2,13.0,2,5132554.3,434888.6
14527,2015,1457,1,\N,2,5132974.3,434798.6
14527,2015,2481,1,\N,4,5133334.3,434798.6
14527,2015,3506,1,\N,3,5133649.3,434648.6
14527,2015,1458,1,\N,2,5132974.3,434813.6
14527,2015,434,1,\N,4,5132569.3,434468.6
14527,2015,3507,1,\N,1,5133649.3,434663.6
14527,2015,2483,1,\N,4,5133334.3,434828.6
14527,2015,3508,1,\N,1,5133649.3,434678.6
14527,2015,3510,1,\N,1,5133649.3,434708.6
14527,2015,1462,1,\N,2,5132974.3,434873.6
14527,2015,2487,1,\N,4,5133334.3,434888.6
14527,2015,2488,1,\N,4,5133334.3,434903.6
14527,2015,442,1,\N,4,5132569.3,434588.6
14527,2015,2492,1,\N,3,5133334.3,434963.6
14527,2015,1470,1,\N,4,5132974.3,434993.6
14527,2015,1473,1,\N,4,5132974.3,435038.6
14527,2015,450,1,\N,4,5132569.3,434708.6
14527,2015,2498,1,\N,3,5133334.3,435053.6
14527,2015,2501,1,\N,3,5133334.3,435098.6
14527,2015,3526,1,\N,1,5133664.3,434453.6
14527,2015,455,1,\N,4,5132569.3,434783.6
14527,2015,3531,1,\N,1,5133664.3,434528.6
14527,2015,3533,1,\N,1,5133664.3,434558.6
14527,2015,2509,2,1.0,1,5133349.3,434528.6
14527,2015,3534,1,\N,1,5133664.3,434573.6
14527,2015,3537,2,9.0,3,5133664.3,434618.6
14527,2015,468,1,\N,4,5132584.3,434483.6
14527,2015,3545,1,\N,1,5133664.3,434738.6
14527,2015,1497,1,\N,2,5132989.3,434798.6
14527,2015,475,2,8.0,4,5132584.3,434588.6
14527,2015,2523,1,\N,4,5133349.3,434738.6
14527,2015,1500,1,\N,2,5132989.3,434843.6
14527,2015,1501,1,\N,3,5132989.3,434858.6
14527,2015,2525,2,15.0,4,5133349.3,434768.6
14527,2015,3549,1,\N,3,5133679.3,434318.6
14527,2015,2526,1,\N,4,5133349.3,434783.6
14527,2015,3551,1,\N,1,5133679.3,434348.6
14527,2015,480,1,\N,2,5132584.3,434663.6
14527,2015,481,1,\N,4,5132584.3,434678.6
14527,2015,3553,1,\N,1,5133679.3,434378.6
14527,2015,3554,1,\N,1,5133679.3,434393.6
14527,2015,1507,1,\N,2,5132989.3,434948.6
14527,2015,3560,1,\N,1,5133679.3,434483.6
14527,2015,1512,1,\N,4,5132989.3,435023.6
14527,2015,3561,1,\N,1,5133679.3,434498.6
14527,2015,491,2,2.0,2,5132584.3,434828.6
14527,2015,1518,1,\N,4,5133004.3,434513.6
14527,2015,3567,1,\N,1,5133679.3,434588.6
14527,2015,498,1,\N,4,5132584.3,434933.6
14527,2015,504,1,\N,4,5132599.3,434513.6
14527,2015,2553,1,\N,1,5133364.3,434483.6
14527,2015,506,1,\N,4,5132599.3,434543.6
14527,2015,507,2,7.0,4,5132599.3,434558.6
14527,2015,1531,1,\N,2,5133004.3,434708.6
14527,2015,3579,1,\N,3,5133694.3,434303.6
14527,2015,2557,1,\N,3,5133364.3,434543.6
14527,2015,3581,2,1.0,3,5133694.3,434333.6
14527,2015,1535,2,14.0,2,5133004.3,434768.6
14527,2015,3585,1,\N,1,5133694.3,434393.6
14527,2015,2562,1,\N,2,5133364.3,434618.6
14527,2015,1539,1,\N,3,5133004.3,434828.6
14527,2015,515,1,\N,2,5132599.3,434678.6
14527,2015,516,1,\N,4,5132599.3,434693.6
14527,2015,2568,1,\N,4,5133364.3,434708.6
14527,2015,1545,1,\N,3,5133004.3,434918.6
14527,2015,524,1,\N,2,5132599.3,434813.6
14527,2015,2574,1,\N,4,5133364.3,434798.6
14527,2015,1553,1,\N,4,5133004.3,435038.6
14527,2015,1556,2,9.0,4,5133019.3,434468.6
14527,2015,533,1,\N,2,5132599.3,434948.6
14527,2015,536,2,7.0,4,5132614.3,434468.6
14527,2015,539,1,\N,4,5132614.3,434513.6
14527,2015,541,1,\N,4,5132614.3,434543.6
14527,2015,2592,2,3.0,3,5133364.3,435068.6
14527,2015,2593,1,\N,3,5133364.3,435083.6
14527,2015,550,1,\N,2,5132614.3,434678.6
14527,2015,2598,1,\N,1,5133379.3,434453.6
14527,2015,1575,1,\N,2,5133019.3,434753.6
14527,2015,551,1,\N,2,5132614.3,434693.6
14527,2015,1576,1,\N,3,5133019.3,434768.6
14527,2015,3626,1,\N,1,5133709.3,434573.6
14527,2015,2609,1,\N,3,5133379.3,434618.6
14527,2015,1585,1,\N,2,5133019.3,434903.6
14527,2015,1588,1,\N,4,5133019.3,434948.6
14527,2015,2615,3,7.0,4,5133379.3,434708.6
14527,2015,1591,1,\N,4,5133019.3,434993.6
14527,2015,2616,1,\N,4,5133379.3,434723.6
14527,2015,2617,1,\N,4,5133379.3,434738.6
14527,2015,1594,1,\N,4,5133019.3,435038.6
14527,2015,572,1,\N,4,5132629.3,434483.6
14527,2015,2620,1,\N,2,5133379.3,434783.6
14527,2015,1599,1,\N,2,5133034.3,434498.6
14527,2015,2623,1,\N,4,5133379.3,434828.6
14527,2015,3651,1,\N,3,5133724.3,434513.6
14527,2015,1603,1,\N,2,5133034.3,434558.6
14527,2015,2633,1,\N,3,5133379.3,434978.6
14527,2015,3658,1,\N,1,5133724.3,434618.6
14527,2015,587,1,\N,2,5132629.3,434708.6
14527,2015,1612,1,\N,2,5133034.3,434693.6
14527,2015,1615,1,\N,2,5133034.3,434738.6
14527,2015,3664,1,\N,1,5133739.3,434303.6
14527,2015,593,2,3.0,4,5132629.3,434798.6
14527,2015,3665,1,\N,1,5133739.3,434318.6
14527,2015,1618,1,\N,3,5133034.3,434783.6
14527,2015,1619,2,3.0,3,5133034.3,434798.6
14527,2015,2645,1,\N,1,5133394.3,434438.6
14527,2015,2646,2,5.0,3,5133394.3,434453.6
14527,2015,2647,2,8.0,3,5133394.3,434468.6
14527,2015,1626,1,\N,2,5133034.3,434903.6
14527,2015,603,2,8.0,4,5132629.3,434948.6
14527,2015,3676,1,\N,3,5133739.3,434483.6
14527,2015,606,2,8.0,4,5132644.3,434468.6
14527,2015,3678,1,\N,3,5133739.3,434513.6
14527,2015,608,1,\N,4,5132644.3,434498.6
14527,2015,610,1,\N,4,5132644.3,434528.6
14527,2015,2659,1,\N,4,5133394.3,434648.6
14527,2015,3684,1,\N,3,5133739.3,434603.6
14527,2015,2661,1,\N,4,5133394.3,434678.6
14527,2015,2662,3,4.0,4,5133394.3,434693.6
14527,2015,2663,1,\N,4,5133394.3,434708.6
14527,2015,1640,1,\N,2,5133049.3,434498.6
14527,2015,2664,1,\N,4,5133394.3,434723.6
14527,2015,617,1,\N,2,5132644.3,434633.6
14527,2015,3692,1,\N,1,5133754.3,434378.6
14527,2015,621,2,2.0,2,5132644.3,434693.6
14527,2015,622,1,\N,2,5132644.3,434708.6
14527,2015,3698,2,8.0,3,5133754.3,434468.6
14527,2015,626,1,\N,4,5132644.3,434768.6
14527,2015,2675,1,\N,1,5133394.3,434888.6
14527,2015,631,1,\N,4,5132644.3,434843.6
14527,2015,1655,1,\N,2,5133049.3,434723.6
14527,2015,3704,1,\N,3,5133754.3,434558.6
14527,2015,1658,1,\N,3,5133049.3,434768.6
14527,2015,1659,1,\N,3,5133049.3,434783.6
14527,2015,2683,1,\N,1,5133394.3,435008.6
14527,2015,3708,1,\N,1,5133769.3,434363.6
14527,2015,2685,1,\N,3,5133394.3,435038.6
14527,2015,3711,1,\N,1,5133769.3,434408.6
14527,2015,2687,1,\N,3,5133394.3,435068.6
14527,2015,2691,1,\N,4,5133394.3,435128.6
14527,2015,2693,1,\N,1,5133409.3,434438.6
14527,2015,3718,1,\N,5,5133769.3,434513.6
14527,2015,1671,1,\N,4,5133049.3,434963.6
14527,2015,3721,1,\N,3,5133784.3,434363.6
14527,2015,1673,1,\N,4,5133049.3,434993.6
14527,2015,651,1,\N,2,5132659.3,434618.6
14527,2015,1677,1,\N,4,5133049.3,435053.6
14527,2015,3725,1,\N,3,5133784.3,434423.6
14527,2015,658,2,5.0,2,5132659.3,434723.6
14527,2015,2706,1,\N,4,5133409.3,434633.6
14527,2015,2708,3,7.0,4,5133409.3,434663.6
14527,2015,662,1,\N,4,5132659.3,434783.6
14527,2015,2714,1,\N,3,5133409.3,434753.6
14527,2015,673,1,\N,4,5132659.3,434948.6
14527,2015,679,1,\N,4,5132674.3,434498.6
14527,2015,2731,1,\N,1,5133409.3,435008.6
14527,2015,2732,1,\N,1,5133409.3,435023.6
14527,2015,1712,1,\N,4,5133064.3,434963.6
14527,2015,1716,1,\N,4,5133064.3,435023.6
14527,2015,694,1,\N,2,5132674.3,434723.6
14527,2015,696,1,\N,4,5132674.3,434753.6
14527,2015,1720,1,\N,2,5133079.3,434468.6
14527,2015,697,1,\N,4,5132674.3,434768.6
14527,2015,1722,1,\N,2,5133079.3,434498.6
14527,2015,1723,2,6.0,3,5133079.3,434513.6
14527,2015,2748,1,\N,3,5133424.3,434513.6
14527,2015,704,1,\N,4,5132674.3,434873.6
14527,2015,2754,1,\N,4,5133424.3,434603.6
14527,2015,2755,1,\N,4,5133424.3,434618.6
14527,2015,1732,1,\N,1,5133079.3,434648.6
14527,2015,2756,2,8.0,4,5133424.3,434633.6
14527,2015,2758,2,6.0,4,5133424.3,434663.6
14527,2015,710,1,\N,4,5132674.3,434963.6
14527,2015,1736,1,\N,2,5133079.3,434708.6
14527,2015,713,1,\N,4,5132689.3,434468.6
14527,2015,1745,1,\N,2,5133079.3,434843.6
14527,2015,1746,1,\N,2,5133079.3,434858.6
14527,2015,1748,1,\N,2,5133079.3,434888.6
14527,2015,1749,1,\N,2,5133079.3,434903.6
14527,2015,2774,1,\N,3,5133424.3,434903.6
14527,2015,732,1,\N,2,5132689.3,434753.6
14527,2015,2781,1,\N,1,5133424.3,435008.6
14527,2015,733,1,\N,2,5132689.3,434768.6
14527,2015,734,1,\N,4,5132689.3,434783.6
14527,2015,1758,1,\N,3,5133079.3,435038.6
14527,2015,738,1,\N,4,5132689.3,434843.6
14527,2015,742,2,3.0,4,5132689.3,434903.6
14527,2015,2792,1,\N,1,5133439.3,434423.6
14527,2015,2794,1,\N,3,5133439.3,434453.6
14527,2015,747,1,\N,4,5132689.3,434978.6
14527,2015,749,2,8.0,4,5132704.3,434468.6
14527,2015,2800,2,7.0,4,5133439.3,434543.6
14527,2015,753,1,\N,2,5132704.3,434528.6
14527,2015,2802,1,\N,4,5133439.3,434573.6
14527,2015,1779,1,\N,2,5133094.3,434723.6
14527,2015,2805,1,\N,4,5133439.3,434618.6
14527,2015,1782,1,\N,2,5133094.3,434768.6
14527,2015,2809,1,\N,3,5133439.3,434678.6
14527,2015,1786,1,\N,2,5133094.3,434828.6
14527,2015,2810,1,\N,3,5133439.3,434693.6
14527,2015,764,1,\N,2,5132704.3,434693.6
14527,2015,2815,1,\N,3,5133439.3,434768.6
14527,2015,1792,1,\N,2,5133094.3,434918.6
14527,2015,1793,1,\N,2,5133094.3,434933.6
14527,2015,769,1,\N,2,5132704.3,434768.6
14527,2015,770,1,\N,4,5132704.3,434783.6
14527,2015,2822,1,\N,3,5133439.3,434873.6
14527,2015,1800,1,\N,3,5133094.3,435038.6
14527,2015,776,1,\N,4,5132704.3,434873.6
14527,2015,1805,1,\N,3,5133109.3,434483.6
14527,2015,2830,1,\N,1,5133439.3,434993.6
14527,2015,783,1,\N,4,5132704.3,434978.6
14527,2015,2835,1,\N,1,5133439.3,435068.6
14527,2015,2838,1,\N,3,5133439.3,435113.6
14527,2015,796,1,\N,2,5132719.3,434633.6
14527,2015,2848,1,\N,4,5133454.3,434498.6
14527,2015,2851,1,\N,4,5133454.3,434543.6
14527,2015,806,1,\N,2,5132719.3,434783.6
14527,2015,2855,3,5.5,4,5133454.3,434603.6
14527,2015,2858,1,\N,4,5133454.3,434648.6
14527,2015,2860,1,\N,3,5133454.3,434678.6
14527,2015,812,1,\N,4,5132719.3,434873.6
14527,2015,819,1,\N,4,5132719.3,434978.6
14527,2015,821,2,7.0,4,5132734.3,434468.6
14527,2015,1850,1,\N,3,5133124.3,434528.6
14527,2015,831,1,\N,2,5132734.3,434618.6
14527,2015,1855,1,\N,1,5133124.3,434603.6
14527,2015,2884,1,\N,1,5133454.3,435038.6
14527,2015,836,1,\N,2,5132734.3,434693.6
14527,2015,1862,1,\N,3,5133124.3,434708.6
14527,2015,1865,1,\N,2,5133124.3,434753.6
14527,2015,841,1,\N,2,5132734.3,434768.6
14527,2015,2893,1,\N,2,5133469.3,434408.6
14527,2015,2894,1,\N,2,5133469.3,434423.6
14527,2015,2897,1,\N,4,5133469.3,434468.6
14527,2015,850,1,\N,4,5132734.3,434903.6
14527,2015,855,1,\N,4,5132734.3,434978.6
14527,2015,1881,1,\N,1,5133124.3,434993.6
14527,2015,858,3,4.0,4,5132749.3,434468.6
14527,2015,2907,1,\N,4,5133469.3,434618.6
14527,2015,1884,1,\N,1,5133124.3,435038.6
14527,2015,2910,1,\N,1,5133469.3,434663.6
14527,2015,2917,1,\N,3,5133469.3,434768.6
14527,2015,869,1,\N,2,5132749.3,434633.6
14527,2015,1894,1,\N,1,5133139.3,434558.6
14527,2015,1898,1,\N,1,5133139.3,434618.6
14527,2015,1899,1,\N,1,5133139.3,434633.6
14527,2015,1900,1,\N,1,5133139.3,434648.6
14527,2015,1902,1,\N,3,5133139.3,434678.6
14527,2015,881,1,\N,2,5132749.3,434813.6
14527,2015,1909,1,\N,2,5133139.3,434783.6
14527,2015,886,2,1.0,4,5132749.3,434888.6
14527,2015,890,1,\N,4,5132749.3,434948.6
14527,2015,1917,1,\N,2,5133139.3,434903.6
14527,2015,1918,1,\N,2,5133139.3,434918.6
14527,2015,2950,1,\N,4,5133484.3,434483.6
14527,2015,1926,1,\N,1,5133139.3,435038.6
14527,2015,2951,2,13.0,4,5133484.3,434498.6
